"Pincode","State","District","Hospitalized","Deceased","Recovered","Date"
534235,"AP","westgodavari",13,0,0,2020-04-01
533432,"AP","eastgodavari",6,0,0,2020-04-01
533295,"AP","eastgodavari",6,0,0,2020-04-01
523315,"AP","prakasam",15,0,0,2020-04-01
523330,"AP","prakasam",15,0,0,2020-04-01
523241,"AP","prakasam",15,0,0,2020-04-01
523111,"AP","prakasam",15,0,0,2020-04-01
523171,"AP","prakasam",15,0,0,2020-04-01
523223,"AP","prakasam",15,0,0,2020-04-01
523105,"AP","prakasam",15,0,0,2020-04-01
523332,"AP","prakasam",15,0,0,2020-04-01
523214,"AP","prakasam",15,0,0,2020-04-01
523336,"AP","prakasam",15,0,0,2020-04-01
523260,"AP","prakasam",15,0,0,2020-04-01
523226,"AP","prakasam",15,0,0,2020-04-01
523291,"AP","prakasam",15,0,0,2020-04-01
517432,"AP","chittoor",6,0,0,2020-04-01
517507,"AP","chittoor",6,0,0,2020-04-01
517124,"AP","chittoor",6,0,0,2020-04-01
523272,"AP","prakasam",15,0,0,2020-04-01
517591,"AP","chittoor",6,0,0,2020-04-01
517425,"AP","chittoor",6,0,0,2020-04-01
517592,"AP","chittoor",6,0,0,2020-04-01
523168,"AP","prakasam",15,0,0,2020-04-01
533261,"AP","eastgodavari",6,0,0,2020-04-01
533483,"AP","eastgodavari",6,0,0,2020-04-01
533339,"AP","eastgodavari",6,0,0,2020-04-01
533291,"AP","eastgodavari",6,0,0,2020-04-01
533435,"AP","eastgodavari",6,0,0,2020-04-01
533262,"AP","eastgodavari",6,0,0,2020-04-01
522006,"AP","guntur",9,0,0,2020-04-01
533103,"AP","eastgodavari",6,0,0,2020-04-01
533436,"AP","eastgodavari",6,0,0,2020-04-01
533233,"AP","eastgodavari",6,0,0,2020-04-01
533468,"AP","eastgodavari",6,0,0,2020-04-01
533003,"AP","eastgodavari",6,0,0,2020-04-01
533106,"AP","eastgodavari",6,0,0,2020-04-01
523263,"AP","prakasam",15,0,0,2020-04-01
523187,"AP","prakasam",15,0,0,2020-04-01
523303,"AP","prakasam",15,0,0,2020-04-01
523116,"AP","prakasam",15,0,0,2020-04-01
533407,"AP","eastgodavari",6,0,0,2020-04-01
533239,"AP","eastgodavari",6,0,0,2020-04-01
523157,"AP","prakasam",15,0,0,2020-04-01
523108,"AP","prakasam",15,0,0,2020-04-01
523170,"AP","prakasam",15,0,0,2020-04-01
523247,"AP","prakasam",15,0,0,2020-04-01
523183,"AP","prakasam",15,0,0,2020-04-01
523184,"AP","prakasam",15,0,0,2020-04-01
523165,"AP","prakasam",15,0,0,2020-04-01
523265,"AP","prakasam",15,0,0,2020-04-01
523369,"AP","prakasam",15,0,0,2020-04-01
523114,"AP","prakasam",15,0,0,2020-04-01
517125,"AP","chittoor",6,0,0,2020-04-01
517526,"AP","chittoor",6,0,0,2020-04-01
517403,"AP","chittoor",6,0,0,2020-04-01
533340,"AP","eastgodavari",6,0,0,2020-04-01
533210,"AP","eastgodavari",6,0,0,2020-04-01
533238,"AP","eastgodavari",6,0,0,2020-04-01
517001,"AP","chittoor",6,0,0,2020-04-01
521134,"AP","krishna",6,0,0,2020-04-01
521156,"AP","krishna",6,0,0,2020-04-01
517582,"AP","chittoor",6,0,0,2020-04-01
517643,"AP","chittoor",6,0,0,2020-04-01
517130,"AP","chittoor",6,0,0,2020-04-01
517280,"AP","chittoor",6,0,0,2020-04-01
522316,"AP","guntur",9,0,0,2020-04-01
522101,"AP","guntur",9,0,0,2020-04-01
522529,"AP","guntur",9,0,0,2020-04-01
522261,"AP","guntur",9,0,0,2020-04-01
534201,"AP","westgodavari",13,0,0,2020-04-01
521330,"AP","krishna",6,0,0,2020-04-01
521001,"AP","krishna",6,0,0,2020-04-01
521181,"AP","krishna",6,0,0,2020-04-01
521235,"AP","krishna",6,0,0,2020-04-01
521102,"AP","krishna",6,0,0,2020-04-01
521175,"AP","krishna",6,0,0,2020-04-01
523166,"AP","prakasam",15,0,0,2020-04-01
523156,"AP","prakasam",15,0,0,2020-04-01
523329,"AP","prakasam",15,0,0,2020-04-01
523186,"AP","prakasam",15,0,0,2020-04-01
523185,"AP","prakasam",15,0,0,2020-04-01
523273,"AP","prakasam",15,0,0,2020-04-01
520007,"AP","krishna",6,0,0,2020-04-01
521157,"AP","krishna",6,0,0,2020-04-01
520015,"AP","krishna",6,0,0,2020-04-01
521328,"AP","krishna",6,0,0,2020-04-01
523224,"AP","prakasam",15,0,0,2020-04-01
523246,"AP","prakasam",15,0,0,2020-04-01
522502,"AP","guntur",9,0,0,2020-04-01
522112,"AP","guntur",9,0,0,2020-04-01
521182,"AP","krishna",6,0,0,2020-04-01
521356,"AP","krishna",6,0,0,2020-04-01
522314,"AP","guntur",9,0,0,2020-04-01
534315,"AP","eastgodavari",6,0,0,2020-04-01
533212,"AP","eastgodavari",6,0,0,2020-04-01
523335,"AP","prakasam",15,0,0,2020-04-01
523109,"AP","prakasam",15,0,0,2020-04-01
533434,"AP","eastgodavari",6,0,0,2020-04-01
533342,"AP","eastgodavari",6,0,0,2020-04-01
531029,"AP","visakhapatnam",10,0,1,2020-04-01
531040,"AP","visakhapatnam",10,0,1,2020-04-01
534461,"AP","westgodavari",13,0,0,2020-04-01
517506,"AP","chittoor",6,0,0,2020-04-01
517257,"AP","chittoor",6,0,0,2020-04-01
517419,"AP","chittoor",6,0,0,2020-04-01
517370,"AP","chittoor",6,0,0,2020-04-01
517123,"AP","chittoor",6,0,0,2020-04-01
517002,"AP","chittoor",6,0,0,2020-04-01
534416,"AP","westgodavari",13,0,0,2020-04-01
531115,"AP","visakhapatnam",10,0,1,2020-04-01
534247,"AP","westgodavari",13,0,0,2020-04-01
534218,"AP","westgodavari",13,0,0,2020-04-01
534211,"AP","westgodavari",13,0,0,2020-04-01
534236,"AP","westgodavari",13,0,0,2020-04-01
534126,"AP","westgodavari",13,0,0,2020-04-01
534208,"AP","westgodavari",13,0,0,2020-04-01
533002,"AP","eastgodavari",6,0,0,2020-04-01
523001,"AP","prakasam",15,0,0,2020-04-01
523113,"AP","prakasam",15,0,0,2020-04-01
533256,"AP","eastgodavari",6,0,0,2020-04-01
533274,"AP","eastgodavari",6,0,0,2020-04-01
533253,"AP","eastgodavari",6,0,0,2020-04-01
533463,"AP","eastgodavari",6,0,0,2020-04-01
523373,"AP","prakasam",15,0,0,2020-04-01
533217,"AP","eastgodavari",6,0,0,2020-04-01
533288,"AP","eastgodavari",6,0,0,2020-04-01
533305,"AP","eastgodavari",6,0,0,2020-04-01
533234,"AP","eastgodavari",6,0,0,2020-04-01
533004,"AP","eastgodavari",6,0,0,2020-04-01
518411,"AP","kurnool",1,0,0,2020-04-01
518466,"AP","kurnool",1,0,0,2020-04-01
534425,"AP","westgodavari",13,0,0,2020-04-01
534475,"AP","westgodavari",13,0,0,2020-04-01
523104,"AP","prakasam",15,0,0,2020-04-01
523212,"AP","prakasam",15,0,0,2020-04-01
523252,"AP","prakasam",15,0,0,2020-04-01
523262,"AP","prakasam",15,0,0,2020-04-01
523101,"AP","prakasam",15,0,0,2020-04-01
531036,"AP","visakhapatnam",10,0,1,2020-04-01
517581,"AP","chittoor",6,0,0,2020-04-01
517167,"AP","chittoor",6,0,0,2020-04-01
517584,"AP","chittoor",6,0,0,2020-04-01
534209,"AP","westgodavari",13,0,0,2020-04-01
534165,"AP","westgodavari",13,0,0,2020-04-01
523371,"AP","prakasam",15,0,0,2020-04-01
523292,"AP","prakasam",15,0,0,2020-04-01
531031,"AP","visakhapatnam",10,0,1,2020-04-01
531133,"AP","visakhapatnam",10,0,1,2020-04-01
530048,"AP","visakhapatnam",10,0,1,2020-04-01
533218,"AP","eastgodavari",6,0,0,2020-04-01
531022,"AP","visakhapatnam",10,0,1,2020-04-01
531077,"AP","visakhapatnam",10,0,1,2020-04-01
522601,"AP","guntur",9,0,0,2020-04-01
522549,"AP","guntur",9,0,0,2020-04-01
522310,"AP","guntur",9,0,0,2020-04-01
522005,"AP","guntur",9,0,0,2020-04-01
522611,"AP","guntur",9,0,0,2020-04-01
533244,"AP","eastgodavari",6,0,0,2020-04-01
533297,"AP","eastgodavari",6,0,0,2020-04-01
533345,"AP","eastgodavari",6,0,0,2020-04-01
533213,"AP","eastgodavari",6,0,0,2020-04-01
522612,"AP","guntur",9,0,0,2020-04-01
534406,"AP","westgodavari",13,0,0,2020-04-01
533232,"AP","eastgodavari",6,0,0,2020-04-01
523254,"AP","prakasam",15,0,0,2020-04-01
523117,"AP","prakasam",15,0,0,2020-04-01
523346,"AP","prakasam",15,0,0,2020-04-01
523274,"AP","prakasam",15,0,0,2020-04-01
533290,"AP","eastgodavari",6,0,0,2020-04-01
522436,"AP","guntur",9,0,0,2020-04-01
533104,"AP","eastgodavari",6,0,0,2020-04-01
522503,"AP","guntur",9,0,0,2020-04-01
522257,"AP","guntur",9,0,0,2020-04-01
523228,"AP","prakasam",15,0,0,2020-04-01
523180,"AP","prakasam",15,0,0,2020-04-01
534216,"AP","westgodavari",13,0,0,2020-04-01
534437,"AP","westgodavari",13,0,0,2020-04-01
534432,"AP","westgodavari",13,0,0,2020-04-01
523230,"AP","prakasam",15,0,0,2020-04-01
534239,"AP","westgodavari",13,0,0,2020-04-01
534268,"AP","westgodavari",13,0,0,2020-04-01
534462,"AP","westgodavari",13,0,0,2020-04-01
533450,"AP","eastgodavari",6,0,0,2020-04-01
533461,"AP","eastgodavari",6,0,0,2020-04-01
534007,"AP","westgodavari",13,0,0,2020-04-01
534146,"AP","westgodavari",13,0,0,2020-04-01
523301,"AP","prakasam",15,0,0,2020-04-01
533464,"AP","eastgodavari",6,0,0,2020-04-01
533263,"AP","eastgodavari",6,0,0,2020-04-01
534206,"AP","westgodavari",13,0,0,2020-04-01
533250,"AP","eastgodavari",6,0,0,2020-04-01
533462,"AP","eastgodavari",6,0,0,2020-04-01
533292,"AP","eastgodavari",6,0,0,2020-04-01
533307,"AP","eastgodavari",6,0,0,2020-04-01
533344,"AP","eastgodavari",6,0,0,2020-04-01
533430,"AP","eastgodavari",6,0,0,2020-04-01
533429,"AP","eastgodavari",6,0,0,2020-04-01
522301,"AP","guntur",9,0,0,2020-04-01
522309,"AP","guntur",9,0,0,2020-04-01
522415,"AP","guntur",9,0,0,2020-04-01
522015,"AP","guntur",9,0,0,2020-04-01
523281,"AP","prakasam",15,0,0,2020-04-01
523135,"AP","prakasam",15,0,0,2020-04-01
534341,"AP","westgodavari",13,0,0,2020-04-01
518467,"AP","kurnool",1,0,0,2020-04-01
518001,"AP","kurnool",1,0,0,2020-04-01
534004,"AP","westgodavari",13,0,0,2020-04-01
533236,"AP","eastgodavari",6,0,0,2020-04-01
523280,"AP","prakasam",15,0,0,2020-04-01
533223,"AP","eastgodavari",6,0,0,2020-04-01
533215,"AP","eastgodavari",6,0,0,2020-04-01
534001,"AP","westgodavari",13,0,0,2020-04-01
534186,"AP","westgodavari",13,0,0,2020-04-01
518502,"AP","kurnool",1,0,0,2020-04-01
534176,"AP","westgodavari",13,0,0,2020-04-01
533124,"AP","eastgodavari",6,0,0,2020-04-01
533221,"AP","eastgodavari",6,0,0,2020-04-01
533433,"AP","eastgodavari",6,0,0,2020-04-01
534326,"AP","westgodavari",13,0,0,2020-04-01
518134,"AP","kurnool",1,0,0,2020-04-01
523211,"AP","prakasam",15,0,0,2020-04-01
534112,"AP","westgodavari",13,0,0,2020-04-01
518412,"AP","kurnool",1,0,0,2020-04-01
518344,"AP","kurnool",1,0,0,2020-04-01
533229,"AP","eastgodavari",6,0,0,2020-04-01
533126,"AP","eastgodavari",6,0,0,2020-04-01
518101,"AP","kurnool",1,0,0,2020-04-01
534006,"AP","westgodavari",13,0,0,2020-04-01
534198,"AP","westgodavari",13,0,0,2020-04-01
534230,"AP","westgodavari",13,0,0,2020-04-01
534197,"AP","westgodavari",13,0,0,2020-04-01
534196,"AP","westgodavari",13,0,0,2020-04-01
534281,"AP","westgodavari",13,0,0,2020-04-01
534311,"AP","westgodavari",13,0,0,2020-04-01
518523,"AP","kurnool",1,0,0,2020-04-01
534005,"AP","westgodavari",13,0,0,2020-04-01
534266,"AP","westgodavari",13,0,0,2020-04-01
523240,"AP","prakasam",15,0,0,2020-04-01
534207,"AP","westgodavari",13,0,0,2020-04-01
534101,"AP","westgodavari",13,0,0,2020-04-01
523367,"AP","prakasam",15,0,0,2020-04-01
534340,"AP","westgodavari",13,0,0,2020-04-01
534451,"AP","westgodavari",13,0,0,2020-04-01
523279,"AP","prakasam",15,0,0,2020-04-01
518512,"AP","kurnool",1,0,0,2020-04-01
518186,"AP","kurnool",1,0,0,2020-04-01
523326,"AP","prakasam",15,0,0,2020-04-01
523115,"AP","prakasam",15,0,0,2020-04-01
518218,"AP","kurnool",1,0,0,2020-04-01
533254,"AP","eastgodavari",6,0,0,2020-04-01
534460,"AP","westgodavari",13,0,0,2020-04-01
534145,"AP","westgodavari",13,0,0,2020-04-01
534302,"AP","westgodavari",13,0,0,2020-04-01
523320,"AP","prakasam",15,0,0,2020-04-01
523270,"AP","prakasam",15,0,0,2020-04-01
518122,"AP","kurnool",1,0,0,2020-04-01
518333,"AP","kurnool",1,0,0,2020-04-01
534456,"AP","westgodavari",13,0,0,2020-04-01
534222,"AP","westgodavari",13,0,0,2020-04-01
518462,"AP","kurnool",1,0,0,2020-04-01
518196,"AP","kurnool",1,0,0,2020-04-01
523213,"AP","prakasam",15,0,0,2020-04-01
523201,"AP","prakasam",15,0,0,2020-04-01
523304,"AP","prakasam",15,0,0,2020-04-01
518452,"AP","kurnool",1,0,0,2020-04-01
518323,"AP","kurnool",1,0,0,2020-04-01
534002,"AP","westgodavari",13,0,0,2020-04-01
534267,"AP","westgodavari",13,0,0,2020-04-01
534449,"AP","westgodavari",13,0,0,2020-04-01
518123,"AP","kurnool",1,0,0,2020-04-01
518112,"AP","kurnool",1,0,0,2020-04-01
518563,"AP","kurnool",1,0,0,2020-04-01
523261,"AP","prakasam",15,0,0,2020-04-01
523333,"AP","prakasam",15,0,0,2020-04-01
518005,"AP","kurnool",1,0,0,2020-04-01
518380,"AP","kurnool",1,0,0,2020-04-01
523002,"AP","prakasam",15,0,0,2020-04-01
534338,"AP","westgodavari",13,0,0,2020-04-01
518508,"AP","kurnool",1,0,0,2020-04-01
518593,"AP","kurnool",1,0,0,2020-04-01
534442,"AP","westgodavari",13,0,0,2020-04-01
518343,"AP","kurnool",1,0,0,2020-04-01
518221,"AP","kurnool",1,0,0,2020-04-01
533235,"AP","eastgodavari",6,0,0,2020-04-01
518102,"AP","kurnool",1,0,0,2020-04-01
518165,"AP","kurnool",1,0,0,2020-04-01
518302,"AP","kurnool",1,0,0,2020-04-01
523155,"AP","prakasam",15,0,0,2020-04-01
534427,"AP","westgodavari",13,0,0,2020-04-01
523331,"AP","prakasam",15,0,0,2020-04-01
523225,"AP","prakasam",15,0,0,2020-04-01
523264,"AP","prakasam",15,0,0,2020-04-01
523110,"AP","prakasam",15,0,0,2020-04-01
518166,"AP","kurnool",1,0,0,2020-04-01
518501,"AP","kurnool",1,0,0,2020-04-01
534111,"AP","westgodavari",13,0,0,2020-04-01
523327,"AP","prakasam",15,0,0,2020-04-01
518543,"AP","kurnool",1,0,0,2020-04-01
518176,"AP","kurnool",1,0,0,2020-04-01
788113,"AS","cachar",1,0,0,2020-04-01
788010,"AS","cachar",1,0,0,2020-04-01
788108,"AS","cachar",1,0,0,2020-04-01
788014,"AS","cachar",1,0,0,2020-04-01
788114,"AS","cachar",1,0,0,2020-04-01
788119,"AS","cachar",1,0,0,2020-04-01
788804,"AS","cachar",1,0,0,2020-04-01
788009,"AS","cachar",1,0,0,2020-04-01
788011,"AS","cachar",1,0,0,2020-04-01
788805,"AS","cachar",1,0,0,2020-04-01
788123,"AS","cachar",1,0,0,2020-04-01
788102,"AS","cachar",1,0,0,2020-04-01
788103,"AS","cachar",1,0,0,2020-04-01
788026,"AS","cachar",1,0,0,2020-04-01
788005,"AS","cachar",1,0,0,2020-04-01
788031,"AS","cachar",1,0,0,2020-04-01
788151,"AS","cachar",1,0,0,2020-04-01
788115,"AS","cachar",1,0,0,2020-04-01
788006,"AS","cachar",1,0,0,2020-04-01
788110,"AS","cachar",1,0,0,2020-04-01
788109,"AS","cachar",1,0,0,2020-04-01
788101,"AS","cachar",1,0,0,2020-04-01
788816,"AS","cachar",1,0,0,2020-04-01
788126,"AS","cachar",1,0,0,2020-04-01
788030,"AS","cachar",1,0,0,2020-04-01
788004,"AS","cachar",1,0,0,2020-04-01
788007,"AS","cachar",1,0,0,2020-04-01
788002,"AS","cachar",1,0,0,2020-04-01
788104,"AS","cachar",1,0,0,2020-04-01
788815,"AS","cachar",1,0,0,2020-04-01
788116,"AS","cachar",1,0,0,2020-04-01
788098,"AS","cachar",1,0,0,2020-04-01
788013,"AS","cachar",1,0,0,2020-04-01
788817,"AS","cachar",1,0,0,2020-04-01
788111,"AS","cachar",1,0,0,2020-04-01
788003,"AS","cachar",1,0,0,2020-04-01
788099,"AS","cachar",1,0,0,2020-04-01
788107,"AS","cachar",1,0,0,2020-04-01
788120,"AS","cachar",1,0,0,2020-04-01
788118,"AS","cachar",1,0,0,2020-04-01
788025,"AS","cachar",1,0,0,2020-04-01
788106,"AS","cachar",1,0,0,2020-04-01
788112,"AS","cachar",1,0,0,2020-04-01
788001,"AS","cachar",1,0,0,2020-04-01
788127,"AS","cachar",1,0,0,2020-04-01
788121,"AS","cachar",1,0,0,2020-04-01
788015,"AS","cachar",1,0,0,2020-04-01
813212,"BR","munger",2,1,0,2020-04-01
811211,"BR","munger",2,1,0,2020-04-01
811102,"BR","nalanda",2,0,0,2020-04-01
805236,"BR","gaya",1,0,0,2020-04-01
803216,"BR","nalanda",2,0,0,2020-04-01
803119,"BR","nalanda",2,0,0,2020-04-01
800002,"BR","patna",4,0,0,2020-04-01
824210,"BR","gaya",1,0,0,2020-04-01
813209,"BR","bhagalpur",4,0,0,2020-04-01
813212,"BR","bhagalpur",4,0,0,2020-04-01
824206,"BR","gaya",1,0,0,2020-04-01
853202,"BR","bhagalpur",4,0,0,2020-04-01
813204,"BR","bhagalpur",4,0,0,2020-04-01
813103,"BR","munger",2,1,0,2020-04-01
803113,"BR","nalanda",2,0,0,2020-04-01
812007,"BR","bhagalpur",4,0,0,2020-04-01
853204,"BR","munger",2,1,0,2020-04-01
803117,"BR","nalanda",2,0,0,2020-04-01
803115,"BR","nalanda",2,0,0,2020-04-01
801302,"BR","nalanda",2,0,0,2020-04-01
805128,"BR","gaya",1,0,0,2020-04-01
841405,"BR","gopalganj",1,0,0,2020-04-01
841441,"BR","gopalganj",1,0,0,2020-04-01
824118,"BR","gaya",1,0,0,2020-04-01
804419,"BR","gaya",1,0,0,2020-04-01
824220,"BR","gaya",1,0,0,2020-04-01
805105,"BR","nalanda",2,0,0,2020-04-01
804451,"BR","patna",4,0,0,2020-04-01
813214,"BR","bhagalpur",4,0,0,2020-04-01
853201,"BR","bhagalpur",4,0,0,2020-04-01
841503,"BR","gopalganj",1,0,0,2020-04-01
801301,"BR","nalanda",2,0,0,2020-04-01
805129,"BR","gaya",1,0,0,2020-04-01
811212,"BR","munger",2,1,0,2020-04-01
841244,"BR","siwan",5,0,0,2020-04-01
811101,"BR","nalanda",2,0,0,2020-04-01
824116,"BR","gaya",1,0,0,2020-04-01
841422,"BR","siwan",5,0,0,2020-04-01
811104,"BR","nalanda",2,0,0,2020-04-01
803116,"BR","nalanda",2,0,0,2020-04-01
812004,"BR","bhagalpur",4,0,0,2020-04-01
804403,"BR","gaya",1,0,0,2020-04-01
811213,"BR","munger",2,1,0,2020-04-01
811103,"BR","nalanda",2,0,0,2020-04-01
841426,"BR","gopalganj",1,0,0,2020-04-01
824234,"BR","gaya",1,0,0,2020-04-01
841407,"BR","gopalganj",1,0,0,2020-04-01
812006,"BR","bhagalpur",4,0,0,2020-04-01
841404,"BR","siwan",5,0,0,2020-04-01
841245,"BR","siwan",5,0,0,2020-04-01
804453,"BR","patna",4,0,0,2020-04-01
801102,"BR","patna",4,0,0,2020-04-01
813113,"BR","bhagalpur",4,0,0,2020-04-01
803121,"BR","nalanda",2,0,0,2020-04-01
813205,"BR","bhagalpur",4,0,0,2020-04-01
813108,"BR","bhagalpur",4,0,0,2020-04-01
805109,"BR","gaya",1,0,0,2020-04-01
804402,"BR","gaya",1,0,0,2020-04-01
841506,"BR","siwan",5,0,0,2020-04-01
812002,"BR","bhagalpur",4,0,0,2020-04-01
853204,"BR","bhagalpur",4,0,0,2020-04-01
824237,"BR","gaya",1,0,0,2020-04-01
812001,"BR","bhagalpur",4,0,0,2020-04-01
853205,"BR","bhagalpur",4,0,0,2020-04-01
823003,"BR","gaya",1,0,0,2020-04-01
803120,"BR","nalanda",2,0,0,2020-04-01
813222,"BR","bhagalpur",4,0,0,2020-04-01
803111,"BR","nalanda",2,0,0,2020-04-01
813110,"BR","munger",2,1,0,2020-04-01
805131,"BR","gaya",1,0,0,2020-04-01
804424,"BR","gaya",1,0,0,2020-04-01
824219,"BR","gaya",1,0,0,2020-04-01
824236,"BR","gaya",1,0,0,2020-04-01
804430,"BR","gaya",1,0,0,2020-04-01
803214,"BR","patna",4,0,0,2020-04-01
824231,"BR","gaya",1,0,0,2020-04-01
800026,"BR","patna",4,0,0,2020-04-01
800001,"BR","patna",4,0,0,2020-04-01
841446,"BR","siwan",5,0,0,2020-04-01
841210,"BR","siwan",5,0,0,2020-04-01
801306,"BR","nalanda",2,0,0,2020-04-01
824235,"BR","gaya",1,0,0,2020-04-01
841241,"BR","siwan",5,0,0,2020-04-01
800029,"BR","patna",4,0,0,2020-04-01
811211,"BR","bhagalpur",4,0,0,2020-04-01
812003,"BR","bhagalpur",4,0,0,2020-04-01
804421,"BR","gaya",1,0,0,2020-04-01
824232,"BR","gaya",1,0,0,2020-04-01
803211,"BR","patna",4,0,0,2020-04-01
824233,"BR","gaya",1,0,0,2020-04-01
841223,"BR","siwan",5,0,0,2020-04-01
841507,"BR","siwan",5,0,0,2020-04-01
812005,"BR","bhagalpur",4,0,0,2020-04-01
813213,"BR","bhagalpur",4,0,0,2020-04-01
804426,"BR","gaya",1,0,0,2020-04-01
813203,"BR","bhagalpur",4,0,0,2020-04-01
813221,"BR","bhagalpur",4,0,0,2020-04-01
813206,"BR","bhagalpur",4,0,0,2020-04-01
813105,"BR","bhagalpur",4,0,0,2020-04-01
813210,"BR","bhagalpur",4,0,0,2020-04-01
823004,"BR","gaya",1,0,0,2020-04-01
804428,"BR","gaya",1,0,0,2020-04-01
801304,"BR","nalanda",2,0,0,2020-04-01
841287,"BR","siwan",5,0,0,2020-04-01
824221,"BR","gaya",1,0,0,2020-04-01
841435,"BR","siwan",5,0,0,2020-04-01
813207,"BR","munger",2,1,0,2020-04-01
841227,"BR","siwan",5,0,0,2020-04-01
805135,"BR","gaya",1,0,0,2020-04-01
813201,"BR","munger",2,1,0,2020-04-01
841508,"BR","gopalganj",1,0,0,2020-04-01
841413,"BR","gopalganj",1,0,0,2020-04-01
801108,"BR","patna",4,0,0,2020-04-01
801501,"BR","patna",4,0,0,2020-04-01
800006,"BR","patna",4,0,0,2020-04-01
841409,"BR","gopalganj",1,0,0,2020-04-01
841420,"BR","gopalganj",1,0,0,2020-04-01
800012,"BR","patna",4,0,0,2020-04-01
841436,"BR","gopalganj",1,0,0,2020-04-01
824211,"BR","gaya",1,0,0,2020-04-01
803215,"BR","nalanda",2,0,0,2020-04-01
824209,"BR","gaya",1,0,0,2020-04-01
841232,"BR","siwan",5,0,0,2020-04-01
803302,"BR","patna",4,0,0,2020-04-01
823002,"BR","gaya",1,0,0,2020-04-01
824205,"BR","gaya",1,0,0,2020-04-01
841416,"BR","siwan",5,0,0,2020-04-01
841286,"BR","siwan",5,0,0,2020-04-01
841504,"BR","siwan",5,0,0,2020-04-01
841502,"BR","siwan",5,0,0,2020-04-01
800023,"BR","patna",4,0,0,2020-04-01
801103,"BR","patna",4,0,0,2020-04-01
841226,"BR","siwan",5,0,0,2020-04-01
841234,"BR","siwan",5,0,0,2020-04-01
841242,"BR","siwan",5,0,0,2020-04-01
804401,"BR","gaya",1,0,0,2020-04-01
824113,"BR","gaya",1,0,0,2020-04-01
804435,"BR","gaya",1,0,0,2020-04-01
823001,"BR","gaya",1,0,0,2020-04-01
824217,"BR","gaya",1,0,0,2020-04-01
803109,"BR","nalanda",2,0,0,2020-04-01
824207,"BR","gaya",1,0,0,2020-04-01
801303,"BR","nalanda",2,0,0,2020-04-01
841235,"BR","siwan",5,0,0,2020-04-01
801307,"BR","nalanda",2,0,0,2020-04-01
811201,"BR","lakhisarai",1,0,0,2020-04-01
811311,"BR","munger",2,1,0,2020-04-01
811202,"BR","munger",2,1,0,2020-04-01
841434,"BR","siwan",5,0,0,2020-04-01
841240,"BR","siwan",5,0,0,2020-04-01
841239,"BR","siwan",5,0,0,2020-04-01
824201,"BR","gaya",1,0,0,2020-04-01
841417,"BR","siwan",5,0,0,2020-04-01
841243,"BR","siwan",5,0,0,2020-04-01
841233,"BR","siwan",5,0,0,2020-04-01
813101,"BR","bhagalpur",4,0,0,2020-04-01
823311,"BR","gaya",1,0,0,2020-04-01
801112,"BR","patna",4,0,0,2020-04-01
851135,"BR","begusarai",1,0,0,2020-04-01
841440,"BR","gopalganj",1,0,0,2020-04-01
841428,"BR","gopalganj",1,0,0,2020-04-01
800016,"BR","patna",4,0,0,2020-04-01
803202,"BR","patna",4,0,0,2020-04-01
841406,"BR","siwan",5,0,0,2020-04-01
841236,"BR","siwan",5,0,0,2020-04-01
841509,"BR","siwan",5,0,0,2020-04-01
801110,"BR","patna",4,0,0,2020-04-01
800009,"BR","patna",4,0,0,2020-04-01
801109,"BR","patna",4,0,0,2020-04-01
804426,"BR","patna",4,0,0,2020-04-01
803213,"BR","patna",4,0,0,2020-04-01
811302,"BR","patna",4,0,0,2020-04-01
805130,"BR","nalanda",2,0,0,2020-04-01
803110,"BR","nalanda",2,0,0,2020-04-01
803101,"BR","nalanda",2,0,0,2020-04-01
800022,"BR","patna",4,0,0,2020-04-01
800027,"BR","patna",4,0,0,2020-04-01
800024,"BR","patna",4,0,0,2020-04-01
801506,"BR","patna",4,0,0,2020-04-01
803118,"BR","nalanda",2,0,0,2020-04-01
811309,"BR","lakhisarai",1,0,0,2020-04-01
803107,"BR","nalanda",2,0,0,2020-04-01
811112,"BR","lakhisarai",1,0,0,2020-04-01
811315,"BR","lakhisarai",1,0,0,2020-04-01
823005,"BR","gaya",1,0,0,2020-04-01
801304,"BR","patna",4,0,0,2020-04-01
811106,"BR","lakhisarai",1,0,0,2020-04-01
811214,"BR","munger",2,1,0,2020-04-01
811201,"BR","munger",2,1,0,2020-04-01
813211,"BR","munger",2,1,0,2020-04-01
813221,"BR","munger",2,1,0,2020-04-01
841437,"BR","gopalganj",1,0,0,2020-04-01
841427,"BR","gopalganj",1,0,0,2020-04-01
803307,"BR","patna",4,0,0,2020-04-01
801113,"BR","patna",4,0,0,2020-04-01
811106,"BR","begusarai",1,0,0,2020-04-01
801305,"BR","patna",4,0,0,2020-04-01
851131,"BR","begusarai",1,0,0,2020-04-01
848202,"BR","begusarai",1,0,0,2020-04-01
801507,"BR","patna",4,0,0,2020-04-01
841203,"BR","siwan",5,0,0,2020-04-01
841231,"BR","siwan",5,0,0,2020-04-01
804404,"BR","gaya",1,0,0,2020-04-01
851128,"BR","begusarai",1,0,0,2020-04-01
803203,"BR","patna",4,0,0,2020-04-01
804454,"BR","patna",4,0,0,2020-04-01
