"State","Pincode","District","Hospitalized","Deaths","Recovered","S_Hospitalized","S_Deaths","S_Recovered","C_Hospitalized","C_Deaths","C_Recovered"
"AP",522509,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522007,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522301,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522020,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522649,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",517403,"Chittoor",6,0,0,66,0,1,1179,14,40
"AP",522410,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",523101,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523320,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523270,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523264,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523272,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",534260,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",523291,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",534338,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534305,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534165,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534122,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534244,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534329,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534236,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534265,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534210,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534195,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534211,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",523356,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",534427,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534227,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534267,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534102,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534238,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534416,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534215,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534313,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534411,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534166,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",522211,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",531032,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",530032,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",530009,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",530012,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",530011,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",523113,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523227,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523182,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523260,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523116,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523305,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523329,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523262,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523274,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",522617,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522312,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",534326,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534209,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534237,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534199,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",533430,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533213,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533253,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533450,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",522408,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522510,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",518422,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",533240,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",518007,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518350,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518674,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",533461,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",518593,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518380,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518002,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518124,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518385,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",531027,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",518583,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518206,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",522265,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522259,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522438,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522234,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",533291,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533464,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533431,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533290,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533432,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533210,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533263,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533261,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533339,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533016,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",518166,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",533256,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",522414,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522403,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522009,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522619,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522005,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",521229,"Krishna",6,0,0,66,0,1,1179,14,40
"AP",521457,"Krishna",6,0,0,66,0,1,1179,14,40
"AP",521110,"Krishna",6,0,0,66,0,1,1179,14,40
"AP",520013,"Krishna",6,0,0,66,0,1,1179,14,40
"AP",522318,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",533006,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533344,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",534461,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534197,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534475,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534450,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",533444,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533297,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533286,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533342,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533233,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533232,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533577,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533242,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533247,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",534442,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",522614,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",534216,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534134,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534425,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534460,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",533289,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533005,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533288,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",523281,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523156,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",522018,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",518401,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",534275,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534101,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",533274,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",534315,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",523165,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523213,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",530052,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",530014,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531083,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",530003,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531133,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531023,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531025,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",530049,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",530047,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531020,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",530035,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",522213,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522310,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522124,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522316,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522236,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522503,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522415,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522257,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522611,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",523228,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523273,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523368,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523301,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523367,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523225,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",518463,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518464,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518225,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518513,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",522262,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522613,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",518396,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518301,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",534432,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",531149,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",534111,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534004,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",533285,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",523112,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523110,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",534266,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534327,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534455,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534456,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",518462,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518313,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",533001,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533429,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533445,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533468,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533218,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",534207,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",533434,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533433,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533228,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533126,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",522302,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522256,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522330,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522421,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",533296,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533004,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533238,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533212,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",522502,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522409,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522426,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522549,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522317,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",523111,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523230,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523002,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",534208,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",530005,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",530001,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531040,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531061,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",534340,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",533287,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533105,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533236,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",522307,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522341,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522329,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",522616,"Guntur",9,0,0,66,0,1,1179,14,40
"AP",533217,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",534006,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534406,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534451,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",518343,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518523,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518123,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",534126,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534198,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534204,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534331,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534281,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534186,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534437,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534124,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534302,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534005,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534206,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",523336,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523211,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523346,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523190,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523241,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523280,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",518510,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518217,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",534250,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",531033,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",523167,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523253,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523372,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523157,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",518412,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",534007,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534217,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",523135,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523168,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523302,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523115,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523001,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523170,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523171,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523212,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523254,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523279,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",534196,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",523271,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523331,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523334,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523224,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523166,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523105,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523223,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523333,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523304,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",518442,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518006,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518573,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518345,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518360,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518533,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518216,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518122,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518010,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",534003,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534467,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",523109,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",534247,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534315,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",533124,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",523226,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",534462,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",523265,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",518599,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518501,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",534280,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",523327,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523185,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523315,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523335,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",533251,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",518135,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",533003,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",523332,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",534146,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",530046,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",534448,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",523245,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",534002,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534324,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534123,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534240,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",533235,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533448,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533220,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",533211,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",534311,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",518112,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",534341,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534001,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",533106,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",534201,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534426,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534230,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",523286,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523373,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",518101,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518145,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518196,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518333,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518102,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518563,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",523169,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523330,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523261,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",518004,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",534330,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534447,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",533340,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",523371,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",518186,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518348,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518218,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",523201,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",518543,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",531173,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531077,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",530029,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531002,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",518001,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518411,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518165,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518452,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",521325,"Krishna",6,0,0,66,0,1,1179,14,40
"AP",518302,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",523181,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",518512,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",523155,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",531028,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",535273,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",523187,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523180,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523247,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",534243,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",523292,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",521135,"Krishna",6,0,0,66,0,1,1179,14,40
"AP",523326,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523114,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",518405,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518134,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",531162,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",530040,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531035,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",523186,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523246,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523328,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",518003,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",518598,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",523183,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523240,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523357,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523104,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",534235,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",518594,"Kurnool",1,0,0,66,0,1,1179,14,40
"AP",534145,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",523263,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523303,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523370,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",530053,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",535183,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531087,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531022,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531117,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531055,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",534202,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",531030,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",533254,"East Godavari",6,0,0,66,0,1,1179,14,40
"AP",534342,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",530031,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",523108,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",531075,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",534239,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",531111,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531118,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",531081,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",534156,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",534269,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",523214,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",523369,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",531001,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",530018,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",534268,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",523316,"Prakasam",15,0,0,66,0,1,1179,14,40
"AP",531026,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
"AP",534176,"West Godavari",13,0,0,66,0,1,1179,14,40
"AP",530016,"Visakhapatnam",10,0,1,66,0,1,1179,14,40
